MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.015625 s         4/20/2017 8:54:16 AM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
3.9208984 2649.7798 0.022981465
3.9306641 2650.1917 0.023027658
3.9404297 2654.8862 0.023110509
3.9501953 2660.1162 0.023162516
3.9599609 2670.6267 0.023207963
3.9697266 2685.7622 0.023348331
3.9794922 2689.8503 0.023425817
3.9892578 2692.2061 0.023484381
3.9990234 2689.0168 0.023515375
4.0087891 2685.5276 0.023500621
4.0185547 2688.2981 0.023615805
4.0283203 2699.6699 0.023626836
4.0380859 2702.8027 0.023696573
4.0478516 2708.2981 0.023764372
4.0576172 2711.144  0.023817122
4.0673828 2719.3643 0.023880899
4.0771484 2722.6135 0.023878066
4.0869141 2722.8657 0.023969114
4.0966797 2732.1404 0.02402395
4.1064453 2739.0898 0.024113655
4.1162109 2753.8386 0.024221539
4.1259766 2752.5542 0.0242649
4.1357422 2746.3889 0.024271607
4.1455078 2752.1443 0.024323614
4.1552734 2756.8962 0.024378149
4.1650391 2760.6882 0.024423003
4.1748047 2768.5364 0.024518522
4.1845703 2779.0156 0.024576783
4.1943359 2777.0435 0.024603307
4.2041016 2780.4702 0.02470061
4.2138672 2785.9985 0.02478555
4.2236328 2790.5828 0.024763346
4.2333984 2795.667  0.024870038
4.2431641 2802.5601 0.024942605
4.2529297 2806.0173 0.024946332
4.2626953 2804.2507 0.024963021
4.2724609 2805.5449 0.025029182
4.2822266 2806.6169 0.025069416
4.2919922 2813.1624 0.025152413
4.3017578 2819.5938 0.025188772
4.3115234 2823.6248 0.025272815
4.3212891 2831.1482 0.025302172
4.3310547 2843.4524 0.025414078
4.3408203 2843.6287 0.02545774
4.3505859 2842.6042 0.025498271
4.3603516 2848.5093 0.025541933
4.3701172 2858.5911 0.025558174
4.3798828 2864.0369 0.025694072
4.3896484 2873.9402 0.025799425
4.3994141 2878.1748 0.025871098
4.4091797 2888.4175 0.025959313
4.4189453 2891.9321 0.026023984
4.4287109 2891.0181 0.026074052
4.4384766 2889.8354 0.026088655
4.4482422 2893.5142 0.026130525
4.4580078 2893.0188 0.026203839
4.4677734 2898.3271 0.026296973
4.4775391 2904.4343 0.026312916
4.4873047 2908.1084 0.026409328
4.4970703 2916.5273 0.026429296
4.5068359 2925.8601 0.026519001
4.5166016 2931.2571 0.026572943
4.5263672 2928.0452 0.026568174
4.5361328 2933.7622 0.02668217
4.5458984 2935.1023 0.026661007
4.5556641 2936.2131 0.026781857
4.5654297 2936.3103 0.026770532
4.5751953 2941.7878 0.026806295
4.5849609 2960.4666 0.026936531
4.5947266 2970.6135 0.027047547
4.6044922 2980.2253 0.027128903
4.6142578 2981.4497 0.027194468
4.6240234 2987.6689 0.027274935
4.6337891 2984.1235 0.027269125
4.6435547 2981.9463 0.027323516
4.6533203 2980.2051 0.027322022
4.6630859 2984.48   0.027371943
4.6728516 2995.4077 0.027515443
4.6826172 3003.1157 0.027596951
4.6923828 3009.8984 0.027590839
4.7021484 3017.229  0.027682336
4.7119141 3018.4412 0.027720332
4.7216797 3021.2615 0.027833581
4.7314453 3023.1482 0.027853997
4.7412109 3024.6182 0.027867258
4.7509766 3033.564  0.027928201
4.7607422 3043.1658 0.028023124
4.7705078 3049.3232 0.028079899
4.7802734 3053.05   0.02817899
4.7900391 3049.6897 0.028170347
4.7998047 3054.8623 0.028269887
4.8095703 3055.1157 0.02824351
4.8193359 3063.0417 0.028315036
4.8291016 3072.5203 0.028387157
4.8388672 3071.322  0.02843529
4.8486328 3081.259  0.028503982
4.8583984 3085.3359 0.028604269
4.8681641 3097.3665 0.028664319
4.8779297 3107.938  0.028773546
4.8876953 3107.7969 0.028836131
4.8974609 3102.4658 0.028824059
4.9072266 3107.3406 0.028885007
4.9169922 3107.6238 0.028969049
4.9267578 3107.4526 0.028974414
4.9365234 3114.573  0.029000791
4.9462891 3127.9761 0.029127749
