MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.023438 s         4/20/2017 10:18:01 AM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
2.3662109 2229.4912 0.013782531
2.3759766 2238.8784 0.013849288
2.3857422 2246.3442 0.013948083
2.3955078 2243.7793 0.013895333
2.4052734 2247.262  0.013967901
2.4150391 2252.885  0.014050454
2.4248047 2256.2893 0.014021695
2.4345703 2267.5352 0.014120787
2.4443359 2272.0757 0.014192015
2.4541016 2282.7156 0.014318675
2.4638672 2288.9968 0.014341921
2.4736328 2289.8433 0.01440078
2.4833984 2291.5669 0.014437884
2.4931641 2298.7261 0.014508516
2.5029297 2301.0071 0.014518797
2.5126953 2310.8704 0.014618933
2.5224609 2321.0684 0.01471445
2.5322266 2330.8425 0.01481086
2.5419922 2335.5747 0.014921278
2.5517578 2341.7832 0.014939308
2.5615234 2335.7632 0.014942735
2.5712891 2335.6165 0.014975369
2.5810547 2346.0623 0.015058368
2.5908203 2356.9675 0.015181303
2.6005859 2357.2808 0.015210807
2.6103516 2362.1035 0.015265346
2.6201172 2369.9758 0.015366971
2.6298828 2365.5813 0.015357733
2.6396484 2362.3074 0.015351176
2.6494141 2372.7678 0.015414804
2.6591797 2385.6187 0.015505701
2.6689453 2387.8958 0.015565753
2.6787109 2390.8276 0.015627146
2.6884766 2401.4102 0.015684813
2.6982422 2408.5144 0.015760213
2.7080078 2415.1721 0.015842319
2.7177734 2413.6721 0.015885681
2.7275391 2414.051  0.01593262
2.7373047 2419.2402 0.015977472
2.7470703 2432.3135 0.016071945
2.7568359 2436.3552 0.016105324
2.7666016 2438.3684 0.016153157
2.7763672 2442.7571 0.016211867
2.7861328 2440.1292 0.016261935
2.7958984 2441.6985 0.016277432
2.8056641 2448.6333 0.016338527
2.8154297 2457.8938 0.016417801
2.8251953 2474.0415 0.016483814
2.8349609 2477.3245 0.016617477
2.8447266 2473.2573 0.016656518
2.8544922 2473.375  0.016666949
2.8642578 2482.5925 0.016753525
2.8740234 2491.1335 0.016827434
2.8837891 2499.9761 0.01693964
2.8935547 2502.96   0.01694113
2.9033203 2501.1052 0.017008781
2.9130859 2506.2808 0.017006546
2.9228516 2505.4438 0.017030537
2.9326172 2512.3301 0.017078817
2.9423828 2517.6633 0.017153025
2.9521484 2523.5645 0.017223209
2.9619141 2530.2139 0.01732111
2.9716797 2536.9441 0.017337948
2.9814453 2544.2395 0.017410964
2.9912109 2553.0549 0.017517507
3.0009766 2553.5784 0.017512739
3.0107422 2554.0273 0.017570853
3.0205078 2558.103  0.017651916
3.0302734 2570.8015 0.017742068
3.0400391 2578.9631 0.017855018
3.0498047 2581.7554 0.017886311
3.0595703 2581.0369 0.017904937
3.0693359 2590.4741 0.018010736
3.0791016 2606.1436 0.018064678
3.0888672 2610.8635 0.018203706
3.0986328 2604.3333 0.018220842
3.1083984 2600.8599 0.018233657
3.1181641 2603.5222 0.018279403
3.1279297 2610.8706 0.018309802
3.1376953 2618.5283 0.018390268
3.1474609 2623.3154 0.018449426
3.1572266 2630.5522 0.018485188
3.1669922 2636.5251 0.018598437
3.1767578 2639.2656 0.018608421
3.1865234 2644.6123 0.018690526
3.1962891 2643.7966 0.018738359
3.2060547 2650.0151 0.018780082
3.2158203 2658.531  0.018895715
3.2255859 2658.1846 0.018925369
3.2353516 2657.5784 0.01891166
3.2451172 2663.2654 0.018967837
3.2548828 2672.5242 0.019038916
3.2646484 2688.2197 0.019162893
3.2744141 2693.2522 0.019214451
3.2841797 2696.5344 0.019293725
3.2939453 2695.4885 0.019339174
3.3037109 2699.9307 0.019362122
3.3134766 2708.5413 0.019457489
3.3232422 2707.5825 0.0195463
3.3330078 2713.8496 0.019583702
3.3427734 2722.9839 0.019660145
3.3525391 2725.6792 0.019731967
3.3623047 2726.512  0.019729583
3.3720703 2730.7112 0.019833446
3.3818359 2735.199  0.019848645
3.3916016 2747.2466 0.019968303
3.4013672 2743.1367 0.020008683
3.4111328 2739.3206 0.019990953
3.4208984 2742.9324 0.019987524
3.4306641 2751.2136 0.020097792
3.4404297 2762.2222 0.020164402
3.4501953 2764.6382 0.02025187
3.4599609 2770.0669 0.020289719
3.4697266 2775.5344 0.020358562
3.4794922 2783.301  0.020393431
3.4892578 2791.2073 0.020469276
3.4990234 2793.2461 0.020536033
3.5087891 2799.26   0.020600259
3.5185547 2801.9561 0.020675957
3.5283203 2813.7004 0.020748377
3.5380859 2815.0828 0.020817073
3.5478516 2809.0535 0.020841511
3.5576172 2810.4626 0.020878466
3.5673828 2815.7158 0.020904541
3.5771484 2827.0574 0.021000803
3.5869141 2831.8801 0.021050572
3.5966797 2836.5142 0.021113157
3.6064453 2836.2639 0.021141021
3.6162109 2845.3379 0.021209121
3.6259766 2847.875  0.021257997
3.6357422 2857.334  0.021356344
3.6455078 2864.2085 0.021448433
3.6552734 2866.8928 0.021477044
3.6650391 2864.9897 0.021515489
3.6748047 2873.2219 0.021611603
3.6845703 2880.7751 0.021624565
3.6943359 2892.554  0.02173692
3.7041016 2896.9753 0.021803228
3.7138672 2900.6624 0.02185181
3.7236328 2907.095  0.021924226
3.7333984 2906.0657 0.021951199
3.7431641 2899.2024 0.021977575
3.7529297 2904.145  0.022029432
3.7626953 2912.2256 0.022116899
3.7724609 2916.5408 0.022151025
3.7822266 2922.5405 0.022199305
3.7919922 2924.2795 0.022276342
3.8017578 2933.6606 0.022339376
3.8115234 2939.7129 0.02240479
3.8212891 2939.9153 0.022426844
3.8310547 2947.917  0.022509694
3.8408203 2955.4141 0.022568405
3.8505859 2958.3704 0.022638738
3.8603516 2970.3838 0.022712795
3.8701172 2974.8269 0.02277106
3.8798828 2980.657  0.022842288
3.8896484 2978.6882 0.02289474
3.8994141 2978.061  0.022948829
3.9091797 2982.5129 0.022966564
3.9189453 2987.4829 0.023048369
3.9287109 2993.1738 0.023093522
3.9384766 2998.1323 0.023091435
3.9482422 3006.7153 0.023220778
3.9580078 3011.583  0.023281872
3.9677734 3012.2493 0.023315251
3.9775391 3015.0122 0.023346392
3.9873047 3024.4807 0.02342716
3.9970703 3024.0645 0.023493616
4.0068359 3027.8762 0.023495257
4.0166016 3034.2705 0.023604631
4.0263672 3042.1367 0.023648441
4.0361328 3045.9553 0.023757068
4.0458984 3046.9866 0.023792235
4.0556641 3048.7234 0.0237903
4.0654297 3058.0957 0.023893269
4.0751953 3062.7961 0.023933498
4.0849609 3070.9587 0.024062693
4.0947266 3079.4255 0.024076104
4.1044922 3086.2126 0.024138244
4.1142578 3082.4043 0.024215579
4.1240234 3090.5708 0.024305582
4.1337891 3089.3916 0.024324656
4.1435547 3087.1553 0.024362504
4.1533203 3092.1091 0.024423448
4.1630859 3096.5093 0.024442522
4.1728516 3101.1309 0.024514945
4.1826172 3107.3931 0.024553239
4.1923828 3118.949  0.024648607
4.2021484 3134.3416 0.024764836
4.2119141 3131.5239 0.024778247
4.2216797 3129.6172 0.024859754
4.2314453 3132.8838 0.024901927
4.2412109 3135.8499 0.024917873
4.2509766 3142.6887 0.025045872
4.2607422 3151.1147 0.025060026
4.2705078 3155.8701 0.025184155
4.2802734 3156.5823 0.025163591
4.2900391 3163.3909 0.025269834
4.2998047 3169.4729 0.025303213
4.3095703 3174.967  0.025368182
4.3193359 3184.4563 0.02546072
4.3291016 3193.688  0.025582163
4.3388672 3193.7478 0.025557876
4.3486328 3195.7219 0.025655031
4.3583984 3196.7046 0.025716424
4.3681641 3207.5781 0.025796143
4.3779297 3208.374  0.025821626
4.3876953 3218.7192 0.02593592
4.3974609 3222.3574 0.025970638
4.4072266 3226.1377 0.026020408
4.4169922 3235.843  0.026101246
4.4267578 3237.8403 0.026157573
4.4365234 3233.334  0.02618715
4.4462891 3231.8132 0.026206151
4.4560547 3241.4163 0.026304424
4.4658203 3251.5073 0.026345253
4.4755859 3252.4189 0.026427805
4.4853516 3251.9128 0.026470423
4.4951172 3255.2114 0.026486441
4.5048828 3260.2209 0.026525259
4.5146484 3258.1169 0.026565492
4.5244141 3269.2463 0.026627628
4.5341797 3275.4963 0.026677696
4.5439453 3279.9976 0.026779845
4.5537109 3288.7185 0.026818737
4.5634766 3294.7476 0.026882365
4.5732422 3296.4028 0.02695553
4.5830078 3305.2192 0.027033389
4.5927734 3309.9829 0.027121082
4.6025391 3315.8948 0.02714351
4.6123047 3320.9055 0.027262568
4.6220703 3318.8533 0.027298629
4.6318359 3327.113  0.027372912
4.6416016 3331.479  0.027435867
4.6513672 3336.0342 0.027474912
4.6611328 3340.5159 0.027554782
4.6708984 3347.3594 0.027623251
4.6806641 3346.644  0.027631149
4.6904297 3350.1125 0.027727559
4.7001953 3352.0688 0.027722716
4.7099609 3356.782  0.027810708
4.7197266 3371.4155 0.027932897
4.7294922 3377.9353 0.027963519
4.7392578 3375.2891 0.02799429
4.7490234 3378.2661 0.028089134
4.7587891 3380.3235 0.028110445
4.7685547 3386.9043 0.028176157
4.7783203 3386.8604 0.028197765
4.7880859 3393.5757 0.028290823
4.7978516 3398.6826 0.028345361
4.8076172 3404.155  0.028376505
4.8173828 3410.3574 0.028434841
4.8271484 3417.2566 0.02855614
4.8369141 3420.6125 0.028633626
4.8466797 3415.6458 0.028562024
4.8564453 3422.4866 0.028652623
4.8662109 3425.0825 0.02872318
4.8759766 3428.9324 0.028745381
4.8857422 3438.0642 0.028818846
4.8955078 3446.2769 0.028876439
4.9052734 3446.3359 0.028931424
4.9150391 3450.198  0.028988568
4.9248047 3454.3562 0.02905339
4.9345703 3460.6069 0.029081628
4.9443359 3468.8892 0.029191896
4.9541016 3482.2893 0.029296279
4.9638672 3484.1062 0.029351413
4.9736328 3480.0437 0.029410871
4.9833984 3482.8774 0.029438734
4.9931641 3486.5354 0.029467046
5.0029297 3495.9546 0.029554518
5.0126953 3504.7209 0.029621348
5.0224609 3510.9221 0.029689297
5.0322266 3508.2881 0.029724391
5.0419922 3506.1072 0.029771626
5.0517578 3505.6079 0.029789956
5.0615234 3507.8582 0.029850379
5.0712891 3517.7424 0.029891729
5.0810547 3524.6516 0.029953793
5.0908203 3530.1355 0.030018091
5.1005859 3532.8428 0.030073078
5.1103516 3538.0183 0.030126795
5.1201172 3544.6108 0.030216202
5.1298828 3547.0808 0.030237213
5.1396484 3555.5916 0.030303374
5.1494141 3564.6235 0.030411556
5.1591797 3566.0977 0.030440243
5.1689453 3570.4424 0.030512961
5.1787109 3575.22   0.030547826
5.1884766 3581.4927 0.030633509
5.1982422 3592.395  0.030757936
5.2080078 3597.1035 0.030817986
5.2177734 3601.6052 0.030840786
5.2275391 3602.6233 0.030917749
5.2373047 3601.7666 0.030962601
5.2470703 3607.748  0.03102459
5.2568359 3606.3086 0.031029209
5.2666016 3607.9883 0.031032562
5.2763672 3624.7397 0.031198487
5.2861328 3625.7256 0.031268522
5.2958984 3626.9858 0.031267703
5.3056641 3630.8225 0.031303167
