MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.021484 s         4/20/2017 10:40:47 AM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
3.7509766 2887.9402 0.021860154
3.7607422 2897.175  0.021978319
3.7705078 2903.6248 0.022001712
3.7802734 2901.4067 0.022032706
3.7900391 2899.4653 0.022066982
3.7998047 2909.0083 0.022111384
3.8095703 2915.7163 0.022185596
3.8193359 2916.5063 0.022229703
3.8291016 2930.052  0.022291692
3.8388672 2932.4829 0.022325814
3.8486328 2936.5554 0.022425501
3.8583984 2943.6692 0.022456797
3.8681641 2959.1467 0.022541285
3.8779297 2968.3882 0.02266988
3.8876953 2974.2266 0.022729786
3.8974609 2980.9644 0.022789538
3.9072266 2990.2046 0.022872536
3.9169922 2991.6948 0.022943318
3.9267578 2990.8569 0.022961795
3.9365234 2995.8145 0.023007544
3.9462891 2996.2043 0.02302587
3.9560547 2993.0891 0.023060592
3.9658203 2997.332  0.023117959
3.9755859 3003.4456 0.023149848
3.9853516 3012.5994 0.023224505
3.9951172 3026.3572 0.023369042
4.0048828 3029.8884 0.023392439
4.0146484 3034.0732 0.023447124
4.0244141 3035.9702 0.02347246
4.0341797 3050.0093 0.023564847
4.0439453 3060.1624 0.023696125
4.0537109 3069.4338 0.023742318
4.0634766 3073.7253 0.023782404
4.0732422 3076.856  0.02384752
4.0830078 3079.2766 0.02382323
4.0927734 3078.386  0.023943631
4.1025391 3086.0537 0.024003386
4.1123047 3088.9907 0.024055243
4.1220703 3093.877  0.024125131
4.1318359 3088.9653 0.024109928
4.1416016 3093.5    0.024187565
4.1513672 3109.0081 0.024308264
4.1611328 3118.8223 0.024342537
4.1708984 3121.7896 0.024436712
4.1806641 3119.0103 0.024452059
4.1904297 3119.2773 0.024493186
4.2001953 3129.7561 0.024551749
4.2099609 3138.6499 0.024631321
4.2197266 3145.4246 0.024667231
4.2294922 3148.1936 0.024729816
4.2392578 3154.2676 0.024805367
4.2490234 3160.1704 0.02489984
4.2587891 3160.8701 0.024897754
4.2685547 3163.01   0.024925319
4.2783203 3168.7261 0.025027394
4.2880859 3178.3574 0.025112184
4.2978516 3186.8257 0.025186984
4.3076172 3183.9731 0.025183408
4.3173828 3180.842  0.025200546
4.3271484 3188.2249 0.025267303
4.3369141 3195.9612 0.025343744
4.3466797 3205.2539 0.025396498
4.3564453 3208.1497 0.025445521
4.3662109 3210.251  0.025547445
4.3759766 3217.886  0.02561897
4.3857422 3222.5684 0.025633276
4.3955078 3229.1836 0.025706589
4.4052734 3235.1208 0.025751742
4.4150391 3242.304  0.025831612
4.4248047 3239.7334 0.02585396
4.4345703 3249.0718 0.025944265
4.4443359 3254.7095 0.026001779
4.4541016 3260.823  0.026108472
4.4638672 3265.9165 0.026142299
4.4736328 3271.4866 0.026196687
4.4833984 3280.5327 0.026251229
4.4931641 3288.5728 0.026379975
4.5029297 3284.8582 0.02635628
4.5126953 3278.4287 0.026425719
4.5224609 3285.5471 0.026467144
4.5322266 3289.8533 0.026499184
4.5419922 3294.6262 0.026568023
4.5517578 3298.6165 0.026582181
4.5615234 3312.2834 0.026690213
4.5712891 3320.3845 0.026784539
4.5810547 3325.6824 0.026833566
4.5908203 3325.6541 0.026881993
4.6005859 3323.9153 0.026893171
4.6103516 3325.2424 0.026936829
4.6201172 3334.9194 0.027015507
4.6298828 3349.1638 0.027063787
4.6396484 3369.0491 0.027272852
4.6494141 3372.7922 0.027338862
4.6591797 3365.6897 0.027315171
4.6689453 3364.6101 0.027387293
4.6787109 3361.769  0.02739683
4.6884766 3361.1292 0.027450172
4.6982422 3373.1353 0.027531536
4.7080078 3376.8843 0.027564915
4.7177734 3387.7114 0.02761081
4.7275391 3396.4854 0.027720034
4.7373047 3405.9954 0.02776161
4.7470703 3408.9846 0.027850866
4.7568359 3414.2756 0.027875749
4.7666016 3417.2356 0.027974546
4.7763672 3417.1003 0.027968884
4.7861328 3422.4746 0.028095094
4.7958984 3434.5688 0.028164236
4.8056641 3438.8066 0.028236954
4.8154297 3437.1326 0.028279424
4.8251953 3436.8071 0.028287768
4.8349609 3434.0686 0.028310267
4.8447266 3439.8623 0.028358102
4.8544922 3444.8765 0.028361082
4.8642578 3459.8245 0.028488934
4.8740234 3469.8533 0.02854228
4.8837891 3471.9385 0.02859637
4.8935547 3484.071  0.028692484
