MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.015625 s         4/14/2017 1:23:18 PM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
5.1416016 2301.0928 0.018523932
5.1513672 2310.4075 0.018610358
5.1611328 2316.0376 0.018692613
5.1708984 2315.0374 0.01880452
5.1806641 2319.8733 0.018836111
5.1904297 2330.3735 0.01901865
5.2001953 2338.1401 0.019068867
5.2099609 2336.6299 0.019119978
5.2197266 2340.6921 0.019263923
5.2294922 2342.4341 0.019284785
5.2392578 2351.2546 0.019385666
5.2490234 2360.3    0.019521415
5.2587891 2362.6277 0.019591451
5.2685547 2363.4448 0.019694718
5.2783203 2371.6648 0.019736441
5.2880859 2373.2839 0.019821525
5.2978516 2366.9233 0.019830167
5.3076172 2366.3833 0.019900501
5.3173828 2373.8979 0.019937158
5.3271484 2382.6489 0.02004534
5.3369141 2391.9561 0.020078719
5.3466797 2395.4817 0.020189285
5.3564453 2401.6914 0.020292997
5.3662109 2400.0183 0.020326376
5.3759766 2393.4165 0.020343812
5.3857422 2386.7063 0.02029866
5.3955078 2384.1431 0.020339044
5.4052734 2384.7808 0.020371525
5.4150391 2386.1514 0.020386875
5.4248047 2389.9724 0.020430982
5.4345703 2395.262  0.020468386
5.4443359 2391.9167 0.020484626
5.4541016 2388.0969 0.020485966
5.4638672 2392.77   0.020521879
5.4736328 2400.707  0.020543933
5.4833984 2410.2529 0.020612923
5.4931641 2420.7764 0.020792929
5.5029297 2420.896  0.020720363
5.5126953 2420.6851 0.020774603
5.5224609 2420.1995 0.020805748
5.5322266 2429.4365 0.020914078
5.5419922 2442.8218 0.020949841
5.5517578 2451.5017 0.021091402
5.5615234 2462.6389 0.02121195
5.5712891 2472.3828 0.021315217
5.5810547 2480.4456 0.02140373
5.5908203 2484.8301 0.021567496
5.6005859 2491.7612 0.021677168
5.6103516 2489.321  0.021725297
5.6201172 2493.2971 0.021782963
5.6298828 2495.6367 0.021902323
5.6396484 2494.5801 0.021914689
5.6494141 2491.1172 0.02193898
5.6591797 2485.7039 0.02194047
5.6689453 2481.1101 0.021984132
5.6787109 2481.4014 0.021996796
5.6884766 2494.4819 0.022080986
5.6982422 2506.5361 0.022166817
5.7080078 2518.0669 0.022237003
5.7177734 2526.3477 0.022321641
5.7275391 2533.4568 0.022430865
5.7373047 2536.3091 0.022474376
5.7470703 2540.8242 0.022554247
5.7568359 2544.5657 0.022631137
5.7666016 2548.6531 0.022725614
5.7763672 2554.6804 0.022795947
5.7861328 2556.1538 0.022838863
5.7958984 2546.3972 0.022844521
5.8056641 2539.0515 0.022875667
5.8154297 2536.9644 0.022889376
5.8251953 2546.7566 0.022953002
5.8349609 2555.2974 0.023033619
5.8447266 2560.4802 0.023099931
5.8544922 2565.96   0.023166092
5.8642578 2569.8486 0.023212584
5.8740234 2574.9668 0.023211837
5.8837891 2573.7986 0.023232698
5.8935547 2571.0923 0.023297818
5.9033203 2574.406  0.023332087
5.9130859 2569.3528 0.023304669
5.9228516 2574.241  0.023441315
5.9326172 2581.9453 0.023418367
5.9423828 2583.5239 0.023484079
5.9521484 2586.1736 0.023559034
5.9619141 2588.3352 0.023559181
5.9716797 2589.823  0.02364889
5.9814453 2603.5852 0.023719072
5.9912109 2608.7964 0.023756472
6.0009766 2615.4976 0.02381295
6.0107422 2621.4441 0.023876429
6.0205078 2629.7051 0.024011882
6.0302734 2628.1589 0.024034826
6.0400391 2622.6628 0.024043322
6.0498047 2620.0857 0.024067163
6.0595703 2622.9561 0.02409339
6.0693359 2621.0872 0.0241594
6.0791016 2624.3076 0.024200527
6.0888672 2629.6255 0.024231374
6.0986328 2643.3726 0.024330171
6.1083984 2654.386  0.024397075
6.1181641 2653.6221 0.024458019
6.1279297 2660.7737 0.024549961
6.1376953 2675.0703 0.02468437
6.1474609 2685.1145 0.024816243
6.1572266 2690.2073 0.024865568
6.1669922 2694.2964 0.024970174
6.1767578 2694.0984 0.025078356
6.1865234 2690.7781 0.025083423
6.1962891 2691.9646 0.025104284
6.2060547 2694.3772 0.025207698
6.2158203 2700.771  0.025231838
6.2255859 2707.8901 0.025321094
6.2353516 2715.9568 0.025398433
6.2451172 2715.8411 0.025499165
6.2548828 2710.4092 0.025497973
6.2646484 2707.4026 0.025474874
6.2744141 2705.74   0.025523154
6.2841797 2701.3735 0.025532993
6.2939453 2696.8586 0.025507959
6.3037109 2700.0212 0.02553165
6.3134766 2708.5571 0.0256145
6.3232422 2721.9734 0.025725365
6.3330078 2731.5798 0.025789587
6.3427734 2746.9468 0.025885852
6.3525391 2755.4634 0.026046038
6.3623047 2753.7241 0.026041269
6.3720703 2746.2083 0.02598807
6.3818359 2740.7241 0.026024282
6.3916016 2747.501  0.026177764
6.4013672 2748.7019 0.026131423
6.4111328 2746.8875 0.026138425
6.4208984 2744.8091 0.026160181
6.4306641 2756.7168 0.026263893
6.4404297 2769.6536 0.026363432
6.4501953 2774.9355 0.026405752
6.4599609 2767.6855 0.026371328
6.4697266 2774.1772 0.026482495
6.4794922 2786.7744 0.026590673
6.4892578 2798.8206 0.026634185
6.4990234 2808.9119 0.026766213
6.5087891 2818.0466 0.026871411
6.5185547 2824.6069 0.02702117
6.5283203 2828.1846 0.027100742
6.5380859 2835.9148 0.027238877
6.5478516 2839.6379 0.027259588
6.5576172 2844.1648 0.027380586
6.5673828 2849.011  0.027472226
6.5771484 2853.9839 0.02753377
6.5869141 2857.8501 0.027666688
6.5966797 2852.8684 0.027623327
6.6064453 2857.9988 0.027734788
6.6162109 2864.4365 0.027820023
6.6259766 2857.4465 0.027821958
6.6357422 2850.0742 0.027866213
6.6455078 2845.0581 0.027847735
6.6552734 2841.0649 0.027822105
6.6650391 2848.2698 0.02785519
6.6748047 2866.5637 0.027981846
6.6845703 2875.2019 0.027976036
6.6943359 2878.8911 0.028115066
6.7041016 2874.2246 0.028130857
6.7138672 2868.9924 0.028114764
6.7236328 2869.6343 0.028122365
6.7333984 2875.3809 0.028192846
6.7431641 2871.2935 0.028171539
6.7529297 2867.9307 0.028188976
6.7626953 2868.8506 0.028204473
6.7724609 2875.9307 0.028298497
6.7822266 2887.3757 0.028310569
6.7919922 2903.5496 0.02844259
6.8017578 2917.1023 0.028559415
6.8115234 2927.1475 0.02866298
6.8212891 2932.9187 0.028754918
6.8310547 2939.8352 0.028803349
6.8408203 2946.3899 0.028944762
6.8505859 2954.7754 0.028992593
6.8603516 2961.1584 0.029132664
6.8701172 2962.4124 0.029224006
6.8798828 2955.103  0.029216258
6.8896484 2952.7788 0.029258728
6.8994141 2951.5908 0.02929136
6.9091797 2956.8005 0.029340684
6.9189453 2966.1614 0.029393435
6.9287109 2977.5784 0.029564798
6.9384766 2978.6907 0.029588493
6.9482422 2986.0046 0.029663889
6.9580078 2991.3479 0.029717835
6.9677734 2990.4226 0.029747637
6.9775391 2985.5935 0.029803514
6.9873047 2982.4326 0.029821841
6.9970703 2990.3201 0.029871909
7.0068359 2997.3503 0.029962361
7.0166016 3000.1438 0.030021966
7.0263672 3006.9646 0.030051172
7.0361328 3008.5962 0.030049531
7.0458984 3014.5313 0.030174701
7.0556641 3015.5842 0.030231178
7.0654297 3023.7188 0.030243397
7.0751953 3030.0999 0.030348003
7.0849609 3025.9473 0.030378401
7.0947266 3022.1372 0.03038913
7.1044922 3021.6465 0.030454993
7.1142578 3022.1499 0.030453205
7.1240234 3036.8408 0.030572264
7.1337891 3043.9194 0.030571373
7.1435547 3053.4614 0.03070995
7.1533203 3060.7854 0.030802786
7.1630859 3066.6724 0.030851066
7.1728516 3066.2563 0.030905453
7.1826172 3074.0679 0.030943453
7.1923828 3081.8284 0.03108412
7.2021484 3087.6716 0.031145064
7.2119141 3094.6975 0.031262934
7.2216797 3094.1777 0.031261891
7.2314453 3087.9358 0.031308681
7.2412109 3087.1223 0.031373352
7.2509766 3088.3899 0.031395704
7.2607422 3094.2043 0.031422079
7.2705078 3102.5847 0.031521916
7.2802734 3107.7302 0.031547695
