MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.015625 s         4/14/2017 8:03:13 PM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
2.5439453 2160.3108 0.013948381
2.5537109 2159.7588 0.014006644
2.5634766 2162.0076 0.014007986
2.5732422 2174.7292 0.014134347
2.5830078 2182.8396 0.014165044
2.5927734 2187.6416 0.014238656
2.6025391 2189.3481 0.01418367
2.6123047 2196.5811 0.014304221
2.6220703 2211.8821 0.014396757
2.6318359 2215.1406 0.014419407
2.6416016 2223.0652 0.014512241
2.6513672 2235.9492 0.014629662
2.6611328 2238.2935 0.014619529
2.6708984 2239.0054 0.014668256
2.6806641 2244.7874 0.014712065
2.6904297 2262.6357 0.014814287
2.7001953 2268.1191 0.014938563
2.7099609 2271.2444 0.014923066
2.7197266 2275.7622 0.014993995
2.7294922 2292.7993 0.015151352
2.7392578 2298.9919 0.015178621
2.7490234 2300.7695 0.015262663
2.7587891 2299.9409 0.01522243
2.7685547 2300.8723 0.015270114
2.7783203 2304.7441 0.015345961
2.7880859 2312.2131 0.01533851
2.7978516 2320.7004 0.015477836
2.8076172 2322.6758 0.015466064
2.8173828 2327.3171 0.015518665
2.8271484 2338.4272 0.015603304
2.8369141 2345.0369 0.015639514
2.8466797 2354.9624 0.015747547
2.8564453 2362.2358 0.015788227
2.8662109 2365.8442 0.015860051
2.8759766 2378.0466 0.015983582
2.8857422 2384.8276 0.015987456
2.8955078 2394.7717 0.016113818
2.9052734 2396.353  0.016183257
2.9150391 2405.0647 0.016272515
2.9248047 2403.3821 0.016276091
2.9345703 2403.1484 0.016294271
2.9443359 2403.7407 0.016338974
2.9541016 2407.3889 0.016387403
2.9638672 2419.1631 0.016447455
2.9736328 2426.1584 0.016506314
2.9833984 2424.436  0.016539097
2.9931641 2431.8164 0.016602278
3.0029297 2432.7048 0.016639382
3.0126953 2434.5325 0.016648769
3.0224609 2435.969  0.016663969
3.0322266 2441.4829 0.016736835
3.0419922 2452.1709 0.016799718
3.0517578 2460.2869 0.016898513
3.0615234 2473.5476 0.016947687
3.0712891 2480.2349 0.01708284
3.0810547 2488.4995 0.017115623
3.0908203 2499.5466 0.017216802
3.1005859 2505.1345 0.017311722
3.1103516 2504.9482 0.017301142
3.1201172 2507.1707 0.017354786
3.1298828 2508.6194 0.017427206
3.1396484 2512.6074 0.017456114
3.1494141 2510.9626 0.017482042
3.1591797 2517.9868 0.017522573
3.1689453 2525.8179 0.017625988
3.1787109 2532.9976 0.017705709
3.1884766 2535.2417 0.017743558
3.1982422 2535.3264 0.017765611
3.2080078 2541.3511 0.01778841
3.2177734 2554.5959 0.017930418
3.2275391 2554.8374 0.01795873
3.2373047 2554.1042 0.017945468
3.2470703 2552.2502 0.017930716
3.2568359 2556.7209 0.018007308
3.2666016 2561.0068 0.017999709
3.2763672 2568.0535 0.018119067
3.2861328 2576.1387 0.018194616
3.2958984 2593.7439 0.018364042
3.3056641 2605.1848 0.01838088
3.3154297 2599.7969 0.018408746
3.3251953 2594.9509 0.018394887
3.3349609 2603.9409 0.018487126
3.3447266 2608.1865 0.018538237
3.3544922 2605.7563 0.018561631
3.3642578 2616.2549 0.018616617
3.3740234 2618.8484 0.018629432
3.3837891 2624.9431 0.018728673
3.3935547 2632.6477 0.018822104
3.4033203 2644.7485 0.018913597
3.4130859 2654.2214 0.018997639
3.4228516 2659.104  0.019066036
3.4326172 2671.6135 0.019164383
3.4423828 2679.7358 0.019276291
3.4521484 2679.0959 0.019370466
3.4619141 2684.4065 0.01938507
3.4716797 2683.311  0.019467324
3.4814453 2691.0359 0.019494146
3.4912109 2694.0837 0.019543469
3.5009766 2695.8672 0.019642711
3.5107422 2697.0505 0.019586384
3.5205078 2712.3325 0.019736441
3.5302734 2714.4919 0.019778164
3.5400391 2718.5569 0.019846857
3.5498047 2725.9373 0.019903481
3.5595703 2726.9487 0.019914508
3.5693359 2726.9629 0.020021498
3.5791016 2730.1824 0.020048022
3.5888672 2732.9756 0.020017922
3.5986328 2735.8257 0.020095857
3.6083984 2744.2849 0.0201641
3.6181641 2753.3711 0.020217597
3.6279297 2761.7886 0.020294039
3.6376953 2772.0984 0.020356178
3.6474609 2774.5273 0.020433068
3.6572266 2771.7302 0.020499229
3.6669922 2770.2412 0.020510403
3.6767578 2772.7258 0.02052933
3.6865234 2780.144  0.020589082
3.6962891 2783.302  0.020631552
3.7060547 2791.5176 0.020713806
3.7158203 2795.5708 0.020762086
3.7255859 2795.9666 0.020741971
3.7353516 2805.6736 0.020865202
